,path,name,0-1,1-1,2-1,3-1,4-1,5-1,6-1,7-1
176,airplane/train/airplane_0410_SMPLER_centered_scaled_remeshing_iso_iter3,airplane_0410,0.0,0.0,0.0,0.0,0.0,0.76,0.24,0.0
177,airplane/test/airplane_0631_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0631,0.0,0.0,0.33,0.67,0.0,0.0,0.0,0.0
178,airplane/test/airplane_0673_SMPLER_centered_scaled_remeshing_iso_iter5,airplane_0673,0.0,0.06,0.88,0.06,0.0,0.0,0.0,0.0
179,airplane/test/airplane_0661_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0661,0.0,0.0,0.0,0.0,0.11,0.83,0.06,0.0
180,airplane/train/airplane_0350_SMPLER_centered_scaled_remeshing_iso_iter4,airplane_0350,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0
181,airplane/train/airplane_0418_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0418,0.0,0.0,0.0,0.06,0.89,0.06,0.0,0.0
182,airplane/train/airplane_0327_SMPLER_centered_scaled_remeshing_iso_iter7,airplane_0327,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0
183,airplane/train/airplane_0165_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0165,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0
184,airplane/train/airplane_0438_SMPLER_centered_scaled_remeshing_iso_iter8,airplane_0438,0.88,0.06,0.0,0.0,0.0,0.0,0.0,0.06
185,airplane/train/airplane_0158_SMPLER_centered_scaled_remeshing_iso_iter6,airplane_0158,0.0,0.06,0.88,0.06,0.0,0.0,0.0,0.0
